Date,Terms Data
2020-09-10,"{'19': 172095, 'coronavirus': 157887, 'covid19': 120181, 'trump': 75070, 'people': 39647, 'amp': 37693, 'realdonaldtrump': 30296, 'cases': 27748, 'new': 27566, 'pandemic': 25876, 'us': 24398, '000': 20807, 'via': 19724, 'deaths': 19658, 'virus': 19563, 'knew': 16822, 'americans': 16787, 'like': 16654, 'get': 16637, 'one': 16235, 'would': 16195, 'news': 15855, '2020': 15565, 'health': 15211, '10': 15141, 'president': 14909, 'trumpknew': 13670, 'time': 13480, 'vaccine': 13422, 'know': 13305, 'woodward': 12808, 'still': 11855, 'casos': 11477, 'biden': 11196, 'need': 10824, 'many': 10775, 'said': 10762, 'says': 10714, 'could': 10616, 'help': 10524, 'died': 10508, 'dan': 10399, 'day': 9948, 'want': 9895, 'even': 9853, 'deadly': 9736, 'back': 9697, 'public': 9695, 'world': 9675, 'american': 9642, 'di': 9636, 'death': 9573, 'go': 9507, 'today': 9349, 'china': 9310, 'gop': 9069, 'test': 9033, 'bill': 8951, 'panic': 8928, 'take': 8888, 'democrats': 8770, 'due': 8769, 'positive': 8596, 'going': 8554, 'die': 8484, 'lied': 8483, 'the': 8393, 'see': 8295, 'testing': 8267, 'care': 8229, 're': 8118, 'year': 8069, 'relief': 8051, 'school': 7942, 'response': 7904, 'think': 7857, 'also': 7643, 'america': 7623, 'good': 7618, 'government': 7582, 'say': 7525, 'country': 7499, 'right': 7452, 'let': 7402, 'et': 7374, 'lives': 7315, 'well': 7250, 'please': 7228, 'spread': 7146, 'lies': 7140, 'vote': 7057, 'total': 7024, 'flu': 7015, 'state': 6961, 'first': 6959, 'dead': 6958, 'make': 6887, 'may': 6773, 'work': 6753, 'india': 6712}"
2020-09-11,"{'19': 144180, 'coronavirus': 130447, 'covid19': 117825, 'trump': 37210, 'people': 30608, 'amp': 29378, 'cases': 28719, 'new': 24975, 'pandemic': 21972, '11': 20416, 'us': 18897, 'via': 17139, 'deaths': 16453, '000': 15196, 'realdonaldtrump': 14513, 'virus': 14351, '2020': 13433, 'get': 12988, 'health': 12872, 'news': 12851, 'one': 12714, 'like': 12709, 'casos': 11239, 'time': 10601, 'would': 10568, 'vaccine': 9630, 'day': 9573, 'americans': 9203, 'still': 9036, 'know': 8974, 'could': 8838, 'many': 8492, 'need': 8386, 'test': 8369, 'help': 8296, 'di': 8153, 'today': 8135, 'positive': 8033, '10': 8010, 'et': 7843, 'death': 7832, 'world': 7807, 'due': 7787, 'died': 7637, 'china': 7279, 'says': 7260, 'even': 7255, 'back': 7239, 'total': 7162, 'go': 7115, 'india': 7052, 'please': 6959, 'see': 6940, 'government': 6878, 'pandemia': 6850, 'die': 6797, 'corona': 6769, 'first': 6727, 'des': 6722, 'care': 6587, 'school': 6467, 'take': 6462, 'il': 6453, 'est': 6449, 'president': 6400, '24': 6392, 'said': 6384, 'going': 6352, 'public': 6337, 'state': 6325, 'spread': 6318, 'testing': 6208, 'knew': 6190, 'want': 6180, 'read': 6161, 'year': 6147, 'the': 6131, 'si': 6130, 'good': 6090, 'uk': 6010, 'country': 5968, 'also': 5929, 'may': 5857, 'da': 5851, 'think': 5820, 'du': 5815, 'well': 5769, 're': 5760, 'lockdown': 5752, 'september': 5726, 'lives': 5711, 'response': 5626, 'work': 5577, 'live': 5556, 'since': 5516, 'every': 5487, 'dan': 5473, 'let': 5472, 'say': 5438, 'right': 5403}"
2020-09-12,"{'19': 113519, 'coronavirus': 105571, 'covid19': 87169, 'trump': 28787, 'cases': 22721, 'people': 22040, 'amp': 21130, 'new': 18990, 'deaths': 14410, 'pandemic': 14193, 'via': 13639, 'realdonaldtrump': 13569, 'us': 12833, '000': 11587, 'virus': 11474, 'vaccine': 11010, 'news': 10636, 'get': 10415, 'like': 10189, 'casos': 9677, 'health': 9656, 'one': 9442, '2020': 9394, 'time': 8569, '12': 8498, 'would': 8059, 'reports': 7812, 'cdc': 7510, 'day': 7168, 'know': 6808, 'world': 6766, 'test': 6613, 'di': 6611, 'positive': 6543, 'could': 6485, 'still': 6442, 'americans': 6436, 'death': 6254, '10': 6153, 'india': 5931, 'total': 5900, 'many': 5834, '11': 5807, 'need': 5754, 'china': 5720, 'due': 5598, 'go': 5587, 'help': 5482, 'even': 5481, 'si': 5335, 'back': 5330, '24': 5300, 'die': 5254, 'first': 5184, 'corona': 5178, 'see': 5176, 'et': 5061, 'good': 5058, 'today': 5024, 'astrazeneca': 4978, 'please': 4975, 'spread': 4970, 'going': 4965, 'country': 4944, 'oxford': 4907, 'take': 4897, 'government': 4861, 'read': 4851, 'da': 4836, 'testing': 4794, 'masks': 4791, 'mask': 4782, 'says': 4776, 'want': 4751, 'the': 4692, 're': 4688, 'pandemia': 4611, 'state': 4582, 'think': 4579, 'president': 4573, 'since': 4571, 'vacuna': 4546, 'public': 4504, 'made': 4482, 'daily': 4481, 'uk': 4464, 'died': 4453, 'well': 4453, 'lockdown': 4452, 'care': 4451, 'des': 4450, 'said': 4427, 'tests': 4403, 'also': 4385, 'may': 4270, 'na': 4218, 'must': 4156, 'home': 4143, 'right': 4096, 'knew': 4086}"
2020-09-13,"{'coronavirus': 111631, '19': 108645, 'covid19': 88796, 'trump': 35371, 'cases': 25751, 'people': 22677, 'amp': 22267, 'new': 18004, 'realdonaldtrump': 15673, 'pandemic': 14725, 'deaths': 14052, 'virus': 13657, 'us': 13239, '000': 12237, 'via': 11860, 'like': 11327, '2020': 10647, 'president': 10437, 'get': 10397, 'health': 10225, 'news': 10206, 'one': 9980, 'casos': 9771, 'time': 9090, 'would': 8903, 'lockdown': 8877, 'biden': 8407, 'vaccine': 8252, 'know': 7999, 'di': 7875, 'world': 7775, 'na': 7424, 'day': 7214, 'china': 7200, 'americans': 7107, 'still': 7103, 'could': 7094, '13': 7000, 'many': 6619, 'death': 6592, 'need': 6481, 'even': 6403, 'test': 6315, 'go': 6027, 'response': 5931, 'israel': 5844, 'masks': 5838, 'die': 5798, 'india': 5764, 'gopchairwoman': 5749, 'total': 5719, 'please': 5649, 'see': 5588, 'si': 5584, 'help': 5566, 'positive': 5556, 'government': 5450, 'country': 5397, 'take': 5344, 'back': 5311, 'due': 5243, 'think': 5226, 'going': 5201, 'spread': 5198, 'first': 5157, 'also': 5123, 'et': 5098, 'reports': 5075, 'care': 5031, 'says': 5029, 'want': 4966, 'today': 4965, 're': 4895, '10': 4863, 'read': 4860, 'right': 4858, 'the': 4836, 'mask': 4831, 'pandemia': 4753, 'public': 4752, 'good': 4727, 'testing': 4724, 'corona': 4715, 'may': 4684, 'well': 4656, 'state': 4639, 'year': 4589, 'second': 4586, 'said': 4541, 'since': 4392, 'months': 4332, 'joe': 4319, 'uk': 4300, 'dan': 4292, 'da': 4282, 'make': 4274, 'il': 4255, 'des': 4216, 'really': 4211, '24': 4150}"
2020-09-14,"{'19': 154536, 'coronavirus': 139800, 'covid19': 123273, 'trump': 36255, 'cases': 29925, 'amp': 29336, 'people': 28033, 'new': 26431, 'pandemic': 21702, 'us': 16911, 'via': 16113, 'realdonaldtrump': 16081, 'virus': 15999, 'deaths': 15918, '2020': 14609, 'health': 14424, 'get': 14309, 'like': 13933, 'vaccine': 13925, 'one': 13486, '000': 13262, 'news': 13132, 'casos': 12577, 'know': 11187, 'time': 10891, '14': 10809, 'would': 10504, 'test': 10319, 'world': 10039, 'positive': 9649, 'day': 9435, 'says': 9366, 'need': 8947, 'di': 8887, 'today': 8658, 'could': 8357, 'president': 8351, 'many': 8134, 'go': 8090, 'help': 8085, 'still': 7941, 'testing': 7845, 'government': 7723, 'see': 7704, 'et': 7642, 'covid_19': 7635, 'china': 7609, 'lockdown': 7429, 'back': 7417, 'read': 7362, 'due': 7313, 'americans': 7190, 'take': 7137, 'death': 7121, 'even': 7103, 'total': 7055, 'going': 7009, 'school': 6986, 'pandemia': 6981, 'please': 6919, 'good': 6781, 'die': 6751, 'also': 6733, 'state': 6612, 'si': 6594, 'india': 6500, 'public': 6496, 'the': 6483, 'said': 6465, 'care': 6442, 'corona': 6398, 'year': 6357, 'masks': 6301, 'da': 6295, 'first': 6283, 'think': 6262, '10': 6257, 're': 6249, 'report': 6245, 'mask': 6241, 'dr': 6182, 'work': 6067, 'country': 5957, 'spread': 5940, 'tests': 5906, 'want': 5856, 'response': 5831, 'well': 5820, 'make': 5744, 'dan': 5739, 'may': 5699, 'live': 5697, 'home': 5694, 'des': 5690, 'il': 5636, 'end': 5630, 'made': 5625, 'biden': 5621, 'reports': 5620, 'na': 5606}"
2020-09-15,"{'19': 145040, 'coronavirus': 128569, 'covid19': 101621, 'trump': 29197, 'amp': 26417, 'cases': 24477, 'people': 23165, 'new': 22459, 'pandemic': 21456, 'via': 17607, 'us': 15011, 'virus': 15010, 'health': 14762, 'deaths': 14183, 'vaccine': 13394, 'get': 12686, 'news': 12440, '000': 12172, '2020': 12108, 'realdonaldtrump': 11666, 'like': 11239, 'one': 11191, 'china': 10581, 'world': 10477, '15': 10140, 'test': 10014, 'casos': 9988, 'would': 9715, 'time': 9488, 'says': 9367, 'testing': 8991, 'covid_19': 8296, 'know': 8155, 'di': 8140, 'help': 7896, 'need': 7877, 'could': 7785, 'government': 7482, 'due': 7382, 'today': 7340, 'still': 7210, 'positive': 7205, 'take': 7077, 'chinese': 6955, 'many': 6928, 'go': 6806, 'read': 6759, 'day': 6697, 'death': 6494, 'please': 6338, 'tests': 6307, 'india': 6302, 'pandemia': 6254, 'dr': 6251, 'see': 6249, 'back': 6229, 'even': 6189, 'et': 6129, 'total': 6111, 'si': 6049, 'work': 6048, 'spread': 6027, 'the': 5984, 'may': 5939, 'year': 5939, 'first': 5895, 'public': 5874, 'said': 5872, 'made': 5869, 'state': 5824, 'country': 5717, 'say': 5711, 'going': 5705, 'response': 5675, 'americans': 5666, 'school': 5634, '10': 5609, 'good': 5608, 'mask': 5587, 'corona': 5573, 'report': 5552, 'die': 5545, 'lab': 5452, 'care': 5409, 'na': 5370, 're': 5333, 'president': 5330, 'also': 5325, 'per': 5285, 'lockdown': 5276, 'make': 5264, 'live': 5220, 'home': 5206, 'think': 5166, 'well': 5127, 'data': 5105, 'il': 5080, 'crisis': 5053, 'des': 5019, 'right': 5013}"
2020-09-16,"{'19': 157920, 'coronavirus': 140511, 'covid19': 122202, 'trump': 40915, 'amp': 31744, 'people': 27653, 'cases': 26627, 'new': 23567, 'pandemic': 23171, 'vaccine': 21060, 'us': 19181, 'via': 18968, 'virus': 17287, 'deaths': 16354, 'health': 15563, 'realdonaldtrump': 15438, 'get': 15116, 'news': 14414, 'china': 14077, 'says': 13674, 'one': 13293, 'like': 13128, '2020': 13113, 'would': 12595, '000': 12422, 'chinese': 11493, 'test': 11463, 'government': 11050, 'casos': 11013, 'testing': 10627, 'world': 10474, 'time': 10428, 'know': 9777, 'need': 9685, 'positive': 9503, 'made': 9485, 'help': 9324, 'cdc': 9319, 'americans': 9035, '16': 8925, 'could': 8881, 'today': 8876, 'masks': 8848, 'dr': 8820, 'india': 8661, 'mask': 8622, 'president': 8622, 'go': 8441, 'di': 8247, 'take': 8182, 'due': 8008, 'many': 7973, 'still': 7893, 'even': 7824, 'said': 7752, 'day': 7727, 'back': 7492, 'year': 7278, 'may': 7218, 'tests': 7209, 'state': 7158, 'work': 7088, 'going': 7045, 'the': 7043, 'spread': 7043, 'see': 6992, 'lab': 6990, 'public': 6911, 'death': 6902, 'please': 6893, 'die': 6795, 'herd': 6782, 'right': 6775, 'million': 6771, 'make': 6696, 'read': 6680, 'school': 6571, 'lockdown': 6469, 'response': 6440, 'total': 6424, 'pandemia': 6354, 'country': 6336, 'think': 6292, 'live': 6289, 'et': 6259, 'twitter': 6254, '10': 6217, 'good': 6191, 'biden': 6138, 'first': 6120, 'si': 6117, 'states': 6096, 'care': 6047, 're': 6016, 'also': 6013, 'say': 5991, 'plan': 5947, 'da': 5911, 'well': 5843, 'corona': 5781}"
2020-09-17,"{'19': 173281, 'coronavirus': 150734, 'covid19': 128634, 'trump': 44674, 'amp': 34437, 'people': 32642, 'cases': 29675, 'new': 28824, 'pandemic': 26036, 'via': 20564, 'us': 19796, 'virus': 18061, 'vaccine': 17777, 'health': 17725, 'get': 16594, 'deaths': 16587, 'realdonaldtrump': 15651, 'news': 15187, 'like': 14401, 'one': 14312, 'would': 13511, 'says': 13456, '2020': 12857, 'casos': 12801, 'test': 12502, '000': 11991, 'testing': 11776, 'baktipolriuntuknegeri': 11575, 'time': 11236, 'know': 11090, 'di': 10405, 'need': 10368, 'world': 10346, 'dan': 10195, 'biden': 9963, 'government': 9831, 'positive': 9736, 'could': 9668, 'masks': 9617, '17': 9453, 'many': 9299, 'today': 9158, 'mask': 9067, 'help': 8966, 'death': 8789, 'americans': 8596, 'said': 8591, 'china': 8555, 'day': 8523, 'see': 8379, 'states': 8378, 'go': 8236, 'made': 8150, 'right': 8018, 'take': 8015, 'going': 7977, 'still': 7961, 'kesehatan': 7955, 'even': 7941, 'back': 7900, 'due': 7899, 'lockdown': 7893, 'state': 7888, 'tests': 7854, 'president': 7734, '10': 7614, 'public': 7595, 'care': 7538, 'school': 7532, 'good': 7490, 'read': 7466, 'chinese': 7465, 'protokol': 7455, 'work': 7443, 'die': 7426, 'et': 7377, 'the': 7323, 'please': 7239, 'cdc': 7202, 'want': 7122, 'country': 7035, 'year': 6946, 'may': 6940, 'pandemia': 6915, 'think': 6862, 'home': 6831, 'si': 6781, 're': 6781, 'make': 6744, 'total': 6725, 'india': 6721, 'say': 6592, 'first': 6592, 'well': 6540, 'vote': 6520, 'response': 6456, 'also': 6422, 'since': 6410, 'spread': 6302, 'life': 6199}"
2020-09-18,"{'19': 152831, 'coronavirus': 139432, 'covid19': 115458, 'trump': 33512, 'people': 29229, 'cases': 28126, 'amp': 28116, 'new': 26975, 'pandemic': 21323, 'via': 16982, 'deaths': 16682, 'us': 16500, 'virus': 15858, 'realdonaldtrump': 14767, 'health': 14679, 'get': 14307, 'news': 14082, '000': 13936, 'one': 12904, 'like': 12709, 'casos': 12439, '2020': 12437, 'vaccine': 12357, 'would': 11746, 'test': 11301, 'testing': 11219, 'says': 10095, 'time': 9944, 'lockdown': 9503, 'know': 9403, '18': 9387, 'need': 9357, 'help': 8835, 'government': 8631, 'positive': 8607, 'world': 8414, 'china': 8150, 'many': 8037, 'di': 7964, 'could': 7938, 'day': 7795, 'biden': 7668, 'et': 7458, 'still': 7442, 'today': 7404, 'see': 7393, 'go': 7393, 'death': 7277, 'said': 7251, 'mask': 7091, 'read': 7065, 'masks': 7049, 'even': 7031, 'good': 7012, 'die': 6961, 'si': 6946, 'back': 6913, 'year': 6882, 'due': 6854, 'uk': 6803, 'corona': 6723, 'cdc': 6711, 'first': 6657, 'please': 6641, 'tests': 6588, '10': 6567, 'pandemia': 6552, 'care': 6547, 'take': 6457, 'may': 6385, 'americans': 6382, 'total': 6368, 'president': 6357, '30': 6347, 'school': 6333, 'going': 6308, 'spread': 6276, 'des': 6237, 'work': 6177, 'da': 6053, 're': 5939, 'well': 5834, 'state': 5823, 'public': 5815, 'think': 5774, 'also': 5773, 'country': 5720, 'covid__19': 5691, 'want': 5602, 'second': 5591, 'let': 5550, 'live': 5540, 'flu': 5472, 'du': 5421, 'every': 5418, 'make': 5391, 'response': 5383, 'right': 5372, 'chinese': 5369, 'say': 5337}"
2020-09-19,"{'19': 110657, 'coronavirus': 92144, 'covid19': 70151, 'cases': 20048, 'people': 17600, 'new': 16951, 'amp': 16545, 'trump': 14276, 'deaths': 11884, 'pandemic': 11675, 'virus': 10918, '000': 10579, 'via': 9819, 'mausehatpakaimasker': 9762, 'us': 9600, 'casos': 9476, 'news': 8913, '2020': 8553, 'get': 8478, 'health': 8412, 'one': 8006, 'like': 7535, 'test': 6999, 'kesehatan': 6756, 'protokol': 6507, 'di': 6175, 'vaccine': 6140, 'death': 6074, 'would': 5924, 'realdonaldtrump': 5853, 'lockdown': 5807, 'time': 5795, 'need': 5625, 'know': 5517, '200': 5485, 'positive': 5439, 'die': 5247, 'world': 5232, 'si': 5121, 'government': 5103, 'many': 5042, 'dan': 5036, 'help': 4952, 'total': 4911, 'read': 4901, 'day': 4882, 'testing': 4831, 'corona': 4805, 'india': 4720, 'et': 4705, 'could': 4639, 'uk': 4564, 'tests': 4533, '10': 4499, 'today': 4482, 'please': 4474, 'still': 4474, 'pandemia': 4386, 'masker': 4350, 'due': 4343, 'may': 4326, 'spread': 4319, '24': 4314, 'go': 4231, 'china': 4220, 'see': 4149, 'take': 4143, 'going': 4104, 'even': 4086, 'da': 4082, 'says': 4082, 'untuk': 3994, 'des': 3979, 'penyebaran': 3963, 'first': 3931, 'back': 3855, 'mask': 3820, 'il': 3796, 'care': 3725, 'good': 3720, 'think': 3694, 'nuevos': 3693, 'masks': 3653, 'est': 3635, 'number': 3627, 'well': 3603, 'americans': 3595, 'also': 3587, 'daily': 3583, 'na': 3565, 'second': 3544, 'said': 3535, 'du': 3532, 'country': 3471, 'the': 3441, '20': 3430, 'selalu': 3423, 'right': 3421, 'live': 3390, 'per': 3372}"
2020-09-20,"{'19': 98022, 'coronavirus': 90292, 'covid19': 86437, 'people': 20095, 'cases': 19766, 'amp': 17840, 'new': 16875, 'trump': 16418, 'pandemic': 12935, 'deaths': 12878, '000': 12408, 'us': 10833, '2020': 10552, 'virus': 10310, 'via': 9315, 'casos': 9237, 'get': 9164, '20': 8966, 'one': 8605, 'di': 8524, 'health': 8480, 'like': 8297, 'news': 8028, 'dan': 7799, 'realdonaldtrump': 7571, '200': 6814, 'time': 6752, 'would': 6655, 'test': 6588, 'know': 6200, 'vaccine': 6017, 'lockdown': 5937, 'day': 5753, 'die': 5749, 'death': 5695, 'many': 5637, 'need': 5588, 'positive': 5528, 'world': 5509, 'government': 5470, 'still': 5299, '10': 5287, 'read': 5237, 'americans': 5211, 'si': 5191, 'please': 5134, 'says': 5129, 'could': 5083, 'help': 4960, 'total': 4921, 'india': 4898, 'pandemi': 4849, 'corona': 4808, 'uk': 4771, 'spread': 4734, 'even': 4719, 'million': 4610, 'testing': 4595, '24': 4571, 'see': 4539, 'mask': 4536, 'died': 4523, 'go': 4520, 'china': 4490, 'et': 4432, 'today': 4389, 'yang': 4389, 'going': 4367, 'first': 4360, 'biden': 4357, 'pandemia': 4309, 'good': 4301, 'take': 4201, 'da': 4170, 'due': 4159, 'ini': 4098, 'pilkada': 4065, 'tests': 4042, 'care': 3999, 'think': 3976, 'well': 3957, 'year': 3934, 'back': 3914, 'may': 3902, 'masks': 3897, 'country': 3882, 'also': 3828, 'vote': 3666, 'said': 3619, 'make': 3614, 'nuevos': 3612, 're': 3513, 'want': 3492, 'untuk': 3454, 'data': 3454, 'number': 3450, 'president': 3424, 'des': 3412, 'social': 3411, 'right': 3411}"
2020-09-21,"{'19': 149250, 'coronavirus': 132959, 'covid19': 108414, 'amp': 28827, 'cases': 28624, 'people': 27404, 'new': 26024, 'trump': 23522, 'pandemic': 21729, 'us': 17934, 'cdc': 17451, '000': 17257, 'deaths': 16775, 'virus': 15584, 'via': 15408, '2020': 13806, 'health': 13381, 'get': 12947, 'one': 12794, 'casos': 12633, 'news': 12302, 'like': 12066, 'says': 11606, 'time': 10641, '200': 10238, '21': 9872, 'realdonaldtrump': 9785, 'could': 9511, 'would': 9443, 'day': 9416, 'uk': 9337, 'know': 9227, 'vaccine': 9096, 'spread': 8955, 'world': 8550, 'di': 8519, 'government': 8417, 'need': 8402, 'many': 8342, 'lockdown': 8268, 'still': 8263, 'help': 8213, 'positive': 8182, 'today': 8001, 'test': 7856, 'death': 7793, 'even': 7746, 'americans': 7580, 'go': 7460, 'dan': 7425, 'covid_19': 7306, 'si': 7304, 'see': 7147, 'corona': 7138, 'airborne': 6939, 'please': 6888, 'going': 6742, 'back': 6697, 'da': 6665, 'die': 6576, 'said': 6541, 'china': 6495, 'died': 6465, 'public': 6457, 'total': 6453, 'pandemia': 6421, 'na': 6385, 'due': 6358, 'good': 6296, 'take': 6296, '10': 6277, 'testing': 6276, 'guidance': 6216, 'read': 6203, 'make': 6138, 'care': 6123, 'masks': 6122, '20': 6081, 'mask': 6013, 'et': 6009, 'work': 5866, 'year': 5806, 'the': 5783, 'crisis': 5771, 'think': 5721, 're': 5720, 'say': 5698, 'tests': 5684, 'live': 5637, 'update': 5579, 'first': 5557, 'also': 5528, 'well': 5522, 'school': 5512, 'air': 5472, 'may': 5342, 'right': 5227, 'india': 5198, 'million': 5174, 'week': 5166}"
2020-09-22,"{'19': 167343, 'coronavirus': 149588, 'covid19': 125675, 'trump': 38836, 'people': 36102, '000': 32016, 'amp': 31407, 'new': 29342, 'cases': 29186, 'deaths': 26545, 'us': 25669, 'pandemic': 24972, '200': 23916, '2020': 21103, 'virus': 17976, 'realdonaldtrump': 16842, 'via': 16720, 'one': 15613, 'health': 15083, 'get': 14989, 'death': 14364, 'like': 14192, 'news': 13403, 'casos': 12449, 'time': 11890, 'would': 11804, 'world': 11652, 'know': 11618, 'china': 11426, 'says': 11334, 'americans': 11182, 'vaccine': 11080, 'many': 10590, 'died': 10445, 'positive': 10125, 'today': 10038, 'need': 10023, 'help': 10001, 'could': 9740, 'day': 9710, 'government': 9629, '22': 9423, 'still': 9352, 'di': 9123, 'covid_19': 9022, 'please': 8924, 'make': 8886, 'said': 8599, 'test': 8578, 'due': 8563, 'spread': 8528, 'cdc': 8518, 'good': 8518, 'uk': 8490, 'go': 8446, 'die': 8270, '10': 8237, 'work': 8202, 'take': 8043, 'september': 7983, 'see': 7893, 'nobody': 7814, 'going': 7753, 'boris': 7686, 'even': 7555, 'dead': 7529, 'president': 7504, 'back': 7449, 'year': 7402, '21': 7366, 'restrictions': 7315, 'months': 7277, 'corona': 7222, 'the': 7185, 'country': 7158, 'si': 7129, 'total': 7128, 'home': 7124, 'think': 7091, 'care': 7059, 'mask': 7046, 'may': 7018, 'na': 6961, 'johnson': 6918, 'lockdown': 6884, 'state': 6859, 'vote': 6812, 'first': 6722, 're': 6715, 'response': 6691, 'testing': 6658, 'pandemia': 6640, 'maklumatkapolritaatprokes': 6634, 'live': 6632, 'da': 6630, 'toll': 6551, 'public': 6485, 'well': 6377, 'last': 6333, 'per': 6240}"
2020-09-23,"{'19': 157149, 'covid19': 138380, 'coronavirus': 128486, 'amp': 33108, 'people': 28769, 'trump': 27472, 'new': 26941, 'cases': 26236, 'pandemic': 21494, 'us': 19067, '000': 18608, 'deaths': 18110, 'virus': 16826, 'via': 16791, 'vaccine': 14770, 'get': 14448, 'one': 14246, 'health': 13765, '2020': 13596, 'like': 13229, 'news': 12742, 'realdonaldtrump': 12603, 'casos': 12276, 'time': 11483, 'et': 11357, 'test': 10620, '200': 10516, 'positive': 10447, 'would': 10131, 'know': 9598, 'world': 9437, 'need': 9429, 'johnson': 9242, 'help': 9186, 'di': 9118, 'death': 9101, '23': 8906, 'government': 8805, 'many': 8747, 'des': 8673, 'est': 8365, 'today': 8315, 'china': 8225, 'says': 7981, 'still': 7970, 'spread': 7903, 'see': 7895, 'die': 7852, 'dr': 7845, 'could': 7840, 'due': 7799, 'testing': 7777, 'please': 7745, 'americans': 7610, 'day': 7588, 'go': 7562, 'si': 7524, 'corona': 7320, 'good': 7005, 'even': 6940, 'take': 6938, 'tests': 6931, 'pandemia': 6927, 'back': 6910, '10': 6881, 'fauci': 6853, 'mask': 6849, 'make': 6806, 'uk': 6775, 'work': 6697, 'year': 6695, 'da': 6618, 'said': 6600, 'live': 6565, 'care': 6538, 'il': 6472, 'first': 6468, 'think': 6443, 'also': 6416, 'going': 6344, 'may': 6324, 'public': 6176, 'du': 6153, 'well': 6152, 'masks': 6144, 'state': 6136, 'na': 6053, '24': 6034, 'total': 5946, 'died': 5944, 'pour': 5933, 'crisis': 5886, 'country': 5861, 'lockdown': 5836, 'cdc': 5828, 'pas': 5823, 'let': 5805, 'say': 5793, 're': 5779, 'response': 5764}"
2020-09-24,"{'19': 163389, 'covid19': 135086, 'coronavirus': 132222, 'amp': 30841, 'new': 28414, 'people': 27107, 'cases': 26420, 'pandemic': 22709, 'trump': 19545, 'us': 17705, 'virus': 17426, 'via': 16199, 'get': 14733, 'deaths': 14477, 'positive': 13983, 'health': 13717, '000': 13530, '2020': 13296, '24': 12839, 'news': 12625, 'et': 12621, 'zlatan': 12611, 'one': 12502, 'vaccine': 12264, 'help': 12050, 'casos': 12011, 'di': 11582, 'like': 11326, 'realdonaldtrump': 10654, 'test': 10623, 'need': 10353, 'today': 10313, 'est': 10015, 'des': 9842, 'time': 9841, 'app': 9728, 'would': 8950, 'many': 8883, 'government': 8690, 'il': 8625, 'please': 8396, 'tested': 8368, 'world': 8345, 'know': 8044, 'corona': 7976, 'could': 7696, 'still': 7695, 'na': 7614, 'testing': 7580, 'si': 7530, 'death': 7527, 'uk': 7513, 'mask': 7480, 'due': 7391, 'see': 7273, 'says': 7187, 'hidupsehatterapkan3m': 7118, 'du': 7053, 'tests': 7042, 'work': 7038, 'day': 7007, 'support': 6993, '10': 6938, 'pas': 6881, 'go': 6699, 'may': 6673, 'die': 6668, 'even': 6613, 'spread': 6570, 'pandemia': 6492, 'back': 6440, 'take': 6439, '20': 6365, 'masks': 6363, 'pour': 6361, 'dan': 6306, 'good': 6280, 'make': 6254, 'da': 6250, '99': 6227, 'lockdown': 6226, 'total': 6183, 'ibrahimovic': 6175, 'per': 6130, 'data': 5992, 'first': 5955, 're': 5948, 'going': 5891, 'state': 5890, 'year': 5858, 'well': 5854, 'americans': 5847, 'the': 5817, 'care': 5773, 'also': 5760, 'china': 5741, 'public': 5736, 'read': 5657, 'nhs': 5641, 'live': 5635}"
2020-09-25,"{'19': 124760, 'coronavirus': 97155, 'covid19': 91136, 'amp': 22371, 'cases': 22328, 'new': 19556, 'people': 19054, 'pandemic': 16556, 'trump': 13609, 'us': 12791, 'via': 11865, 'deaths': 11354, 'virus': 11337, '2020': 11136, 'health': 11031, '000': 10115, 'one': 10034, 'get': 9465, 'news': 9382, 'vaccine': 8680, 'casos': 8469, 'like': 8122, 'di': 7755, 'test': 7724, 'et': 7696, 'dan': 7664, 'time': 7496, '25': 7422, 'realdonaldtrump': 7181, 'positive': 7145, 'florida': 6855, 'need': 6849, 'help': 6559, 'world': 6491, 'many': 6246, 'des': 6235, 'state': 6209, 'today': 6169, 'would': 6115, 'si': 6096, 'china': 6091, 'know': 6064, 'government': 5760, 'day': 5662, 'due': 5651, 'est': 5610, 'mask': 5598, '24': 5542, 'still': 5526, 'death': 5515, 'please': 5495, '10': 5447, 'uk': 5440, 'lockdown': 5426, 'could': 5408, 'restrictions': 5405, 'il': 5360, 'see': 5342, 'die': 5235, 'testing': 5230, 'home': 5196, 'per': 5173, 'million': 5154, 'corona': 5148, 'da': 5097, 'pandemia': 5062, 'go': 5051, 'first': 5033, 'masks': 5018, 'total': 4914, 'kesehatan': 4895, 'spread': 4780, 'may': 4776, 'good': 4701, 'care': 4680, 'work': 4640, '20': 4636, 'going': 4597, 'says': 4596, 'read': 4587, 'back': 4550, 'protokol': 4540, 'well': 4524, 'public': 4519, 'even': 4478, 'support': 4461, 'live': 4442, 'take': 4383, 'du': 4284, 'make': 4263, 'week': 4262, 'tests': 4250, 'also': 4157, 'pour': 4152, 'year': 4124, 'think': 4085, 'na': 4067, 'data': 4065, 'crisis': 4063, 'students': 4041}"
